name, conf, dftE, pm7E, mmffE
Neutral_jobs/omegacsd_BBSPRT10, rmsd47-opt, 2528.125388, -66.456870, 3.082134
Neutral_jobs/omegacsd_BBSPRT10, rmsd51-mmff, 2511.809573, -61.403550, 1.124351
Neutral_jobs/omegacsd_BBSPRT10, rmsd51-pm7, 2521.468382, -66.264630, 1.811391
Neutral_jobs/omegacsd_BBSPRT10, rmsd51-opt, 2527.963436, -66.264480, 1.816115
Neutral_jobs/omegacsd_BBSPRT10, rmsd56-mmff, 2517.095054, -61.563710, -3.335715
Neutral_jobs/omegacsd_BBSPRT10, rmsd56-pm7, 2521.599572, -66.240640, 1.471002
Neutral_jobs/omegacsd_BBSPRT10, rmsd56-opt, 2527.933264, -66.240490, 1.470646
Neutral_jobs/omegacsd_BEDLUR, rmsd103-mmff, 4345.798141, -80.042690, -72.674646
Neutral_jobs/omegacsd_BEDLUR, rmsd103-pm7, 4352.917074, -90.779510, -66.634743
Neutral_jobs/omegacsd_BEDLUR, rmsd103-opt, 4358.391247, -90.779220, -66.630713
Neutral_jobs/omegacsd_BEDLUR, rmsd115-mmff, 4346.798611, -83.911830, -75.668254
Neutral_jobs/omegacsd_BEDLUR, rmsd115-pm7, 4352.535273, -90.597330, -65.699594
Neutral_jobs/omegacsd_BEDLUR, rmsd115-opt, 4357.171678, -90.597270, -65.693409
Neutral_jobs/omegacsd_BEDLUR, rmsd119-mmff, 4342.863043, -81.534250, -69.631673
Neutral_jobs/omegacsd_BEDLUR, rmsd119-pm7, 4352.840395, -90.915410, -66.638925
Neutral_jobs/omegacsd_BEDLUR, rmsd119-opt, 4358.108947, -90.915330, -66.640114
Neutral_jobs/omegacsd_BEDLUR, rmsd123-mmff, 4346.744914, -84.372130, -76.907835
Neutral_jobs/omegacsd_BEDLUR, rmsd123-pm7, 4352.999911, -90.965740, -66.904171
Neutral_jobs/omegacsd_BEDLUR, rmsd123-opt, 4358.349004, -90.965560, -66.909805
Neutral_jobs/omegacsd_BEDLUR, rmsd170-mmff, 4343.992542, -81.154020, -74.560937
Neutral_jobs/omegacsd_BEDLUR, rmsd170-pm7, 4353.103540, -90.797660, -66.801434
Neutral_jobs/omegacsd_BEDLUR, rmsd170-opt, 4354.785705, -90.797570, -66.801712
Neutral_jobs/omegacsd_BEDLUR, rmsd185-mmff, 4344.972709, -81.971800, -77.690695
Neutral_jobs/omegacsd_BEDLUR, rmsd185-pm7, 4353.198085, -90.833170, -66.919388
Neutral_jobs/omegacsd_BEDLUR, rmsd185-opt, 4358.045359, -90.833160, -66.924236
Neutral_jobs/omegacsd_BEDLUR, rmsd191-mmff, 4345.602263, -80.973020, -74.297042
Neutral_jobs/omegacsd_BEDLUR, rmsd191-pm7, 4352.925387, -90.796950, -66.315337
Neutral_jobs/omegacsd_BEDLUR, rmsd191-opt, 4357.759991, -90.796700, -66.307337
Neutral_jobs/omegacsd_BEDLUR, rmsd207-mmff, 4347.141065, -83.746180, -75.509669
Neutral_jobs/omegacsd_BEDLUR, rmsd207-pm7, 4352.901925, -90.859780, -66.695554
Neutral_jobs/omegacsd_BEDLUR, rmsd207-opt, 4358.123094, -90.859630, -66.713809
Neutral_jobs/omegacsd_BEDLUR, rmsd221-mmff, 4345.752927, -79.331580, -74.172852
Neutral_jobs/omegacsd_BEDLUR, rmsd221-pm7, 4352.822438, -90.746760, -66.654206
Neutral_jobs/omegacsd_BEDLUR, rmsd221-opt, 4357.084563, -90.746730, -66.641057
Neutral_jobs/omegacsd_BEDLUR, rmsd82-mmff, 4345.989312, -83.806400, -76.653642
Neutral_jobs/omegacsd_BEDLUR, rmsd82-pm7, 4352.597060, -90.824080, -67.466679
Neutral_jobs/omegacsd_BEDLUR, rmsd82-opt, 4358.251400, -90.824130, -67.472447
Neutral_jobs/omegacsd_BEHHOL10, rmsd125-mmff, 5184.456569, -71.041990, 109.313775
Neutral_jobs/omegacsd_BEHHOL10, rmsd125-pm7, 5184.431616, -72.392070, 114.346701
Neutral_jobs/omegacsd_BEHHOL10, rmsd125-opt, 5190.702840, -72.391810, 114.354145
Neutral_jobs/omegacsd_BEHHOL10, rmsd133-mmff, 5178.378591, -64.662920, 110.533384
Neutral_jobs/omegacsd_BEHHOL10, rmsd133-pm7, 5184.447959, -72.351840, 114.608145
Neutral_jobs/omegacsd_BEHHOL10, rmsd133-opt, 5190.739959, -72.351620, 114.610616
Neutral_jobs/omegacsd_BEHHOL10, rmsd136-mmff, 5179.314411, -65.414610, 111.019416
Neutral_jobs/omegacsd_BEHHOL10, rmsd136-pm7, 5184.332777, -72.333520, 114.921896
Neutral_jobs/omegacsd_BEHHOL10, rmsd136-opt, 5190.287845, -72.333500, 114.913664
Neutral_jobs/omegacsd_BEHHOL10, rmsd140-mmff, 5169.966492, -56.153310, 110.697990
Neutral_jobs/omegacsd_BEHHOL10, rmsd140-pm7, 5184.295274, -72.340590, 114.965731
Neutral_jobs/omegacsd_BEHHOL10, rmsd140-opt, 5190.996884, -72.340440, 114.960196
Neutral_jobs/omegacsd_BEHHOL10, rmsd141-mmff, 5171.880755, -56.130050, 109.425645
Neutral_jobs/omegacsd_BEHHOL10, rmsd141-pm7, 5184.295509, -72.324610, 114.970214
Neutral_jobs/omegacsd_BEHHOL10, rmsd141-opt, 5190.797765, -72.324640, 114.971401
Neutral_jobs/omegacsd_BEHHOL10, rmsd151-mmff, 5174.735936, -61.739200, 106.446037
Neutral_jobs/omegacsd_BEHHOL10, rmsd151-pm7, 5183.874199, -72.102200, 115.782312
Neutral_jobs/omegacsd_BEHHOL10, rmsd151-opt, 5190.465772, -72.101840, 115.774464
Neutral_jobs/omegacsd_BEHHOL10, rmsd154-mmff, 5174.712111, -62.356000, 107.061630
Neutral_jobs/omegacsd_BEHHOL10, rmsd154-pm7, 5184.362483, -72.304900, 115.329010
Neutral_jobs/omegacsd_BEHHOL10, rmsd154-opt, 5190.465197, -72.304420, 115.311689
Neutral_jobs/omegacsd_BEHHOL10, rmsd43-mmff, 5177.386700, -64.087020, 112.571494
Neutral_jobs/omegacsd_BEHHOL10, rmsd43-pm7, 5184.546101, -72.436770, 114.670372
Neutral_jobs/omegacsd_BEHHOL10, rmsd43-opt, 5190.836121, -72.436630, 114.706430
Neutral_jobs/omegacsd_BEHHOL10, rmsd48-mmff, 5178.121774, -64.687690, 113.690242
Neutral_jobs/omegacsd_BEHHOL10, rmsd48-pm7, 5184.452960, -72.419100, 114.762929
Neutral_jobs/omegacsd_BEHHOL10, rmsd48-opt, 5190.718539, -72.418860, 114.796881
Neutral_jobs/omegacsd_BEHHOL10, rmsd49-mmff, 5165.330664, -53.641640, 117.315733
Neutral_jobs/omegacsd_BEHHOL10, rmsd49-pm7, 5184.538505, -72.487890, 113.892246
Neutral_jobs/omegacsd_BEHHOL10, rmsd49-opt, 5191.338997, -72.487780, 113.894603
Neutral_jobs/omegacsd_BEKDIE, rmsd130-mmff, 3942.383816, -154.340760, 55.669135
Neutral_jobs/omegacsd_BEKDIE, rmsd130-pm7, 3938.195300, -157.420870, 59.596113
Neutral_jobs/omegacsd_BEKDIE, rmsd130-opt, 3946.547580, -157.420770, 59.597173
Neutral_jobs/omegacsd_BEKDIE, rmsd169-mmff, 3938.058316, -150.937200, 62.584984
Neutral_jobs/omegacsd_BEKDIE, rmsd169-pm7, 3933.790400, -154.902780, 64.940563
Neutral_jobs/omegacsd_BEKDIE, rmsd169-opt, 3943.962220, -154.902690, 64.940502
Neutral_jobs/omegacsd_BEKDIE, rmsd177-mmff, 3942.180485, -154.656860, 55.840046
Neutral_jobs/omegacsd_BEKDIE, rmsd177-pm7, 3939.371117, -157.717310, 58.804546
Neutral_jobs/omegacsd_BEKDIE, rmsd177-opt, 3947.968609, -157.717210, 58.807672
Neutral_jobs/omegacsd_BEKDIE, rmsd186-mmff, 3936.382232, -150.597370, 65.068416
Neutral_jobs/omegacsd_BEKDIE, rmsd186-pm7, 3937.790316, -157.162060, 61.031055
Neutral_jobs/omegacsd_BEKDIE, rmsd186-opt, 3944.139091, -157.162090, 61.027859
Neutral_jobs/omegacsd_BEKDIE, rmsd188-mmff, 3941.488634, -153.368030, 56.318709
Neutral_jobs/omegacsd_BEKDIE, rmsd188-pm7, 3937.696482, -156.827110, 60.977255
Neutral_jobs/omegacsd_BEKDIE, rmsd188-opt, 3947.708850, -156.826890, 60.982119
Neutral_jobs/omegacsd_BEKDIE, rmsd191-mmff, 3942.007283, -154.221370, 56.265725
Neutral_jobs/omegacsd_BEKDIE, rmsd191-pm7, 3938.834692, -157.607110, 59.470796
Neutral_jobs/omegacsd_BEKDIE, rmsd191-opt, 3946.613158, -157.607050, 59.466955
Neutral_jobs/omegacsd_BEKDIE, rmsd193-mmff, 3943.387975, -154.179360, 55.226118
Neutral_jobs/omegacsd_BEKDIE, rmsd193-pm7, 3938.923494, -157.429120, 59.242813
Neutral_jobs/omegacsd_BEKDIE, rmsd193-opt, 3947.315101, -157.429030, 59.241336
Neutral_jobs/omegacsd_BEKDIE, rmsd210-mmff, 3942.022070, -154.020530, 56.274464
Neutral_jobs/omegacsd_BEKDIE, rmsd210-pm7, 3938.359624, -157.380130, 59.402253
Neutral_jobs/omegacsd_BEKDIE, rmsd210-opt, 3946.476537, -157.379950, 59.399674
Neutral_jobs/omegacsd_BEKDIE, rmsd216-mmff, 3943.100935, -154.779000, 56.007244
Neutral_jobs/omegacsd_BEKDIE, rmsd216-pm7, 3939.125159, -157.152950, 60.113776
Neutral_jobs/omegacsd_BEKDIE, rmsd216-opt, 3947.706609, -157.152860, 60.112718
Neutral_jobs/omegacsd_BEKDIE, rmsd50-mmff, 3942.031296, -153.925190, 55.830419
Neutral_jobs/omegacsd_BEKDIE, rmsd50-pm7, 3938.157551, -156.317330, 60.982440
Neutral_jobs/omegacsd_BEKDIE, rmsd50-opt, 3945.522773, -156.317250, 60.979923
Neutral_jobs/omegacsd_BELWOE, rmsd104-mmff, 3216.037857, -74.215120, 30.120669
Neutral_jobs/omegacsd_BELWOE, rmsd104-pm7, 3213.288927, -76.069550, 32.151476
Neutral_jobs/omegacsd_BELWOE, rmsd104-opt, 3219.399392, -76.069520, 32.153612
Neutral_jobs/omegacsd_BELWOE, rmsd106-mmff, 3216.119727, -74.890370, 30.060816
Neutral_jobs/omegacsd_BELWOE, rmsd106-pm7, 3212.829569, -76.059910, 32.676508
Neutral_jobs/omegacsd_BELWOE, rmsd106-opt, 3219.132088, -76.059870, 32.681062
Neutral_jobs/omegacsd_BELWOE, rmsd107-mmff, 3216.025854, -74.658670, 30.093513
Neutral_jobs/omegacsd_BELWOE, rmsd107-pm7, 3213.243296, -76.078060, 32.352540
Neutral_jobs/omegacsd_BELWOE, rmsd107-opt, 3219.470369, -76.077820, 32.350247
Neutral_jobs/omegacsd_BELWOE, rmsd108-mmff, 3215.970041, -74.173770, 30.101040
Neutral_jobs/omegacsd_BELWOE, rmsd108-pm7, 3212.982203, -76.073970, 32.335718
Neutral_jobs/omegacsd_BELWOE, rmsd108-opt, 3219.123848, -76.073880, 32.335946
Neutral_jobs/omegacsd_BELWOE, rmsd15-mmff, 3216.445737, -74.905760, 29.565064
Neutral_jobs/omegacsd_BELWOE, rmsd15-pm7, 3212.889422, -76.009440, 31.519018
Neutral_jobs/omegacsd_BELWOE, rmsd15-opt, 3221.310010, -76.009400, 31.523696
Neutral_jobs/omegacsd_BELWOE, rmsd22-mmff, 3216.019358, -73.964120, 30.133721
Neutral_jobs/omegacsd_BELWOE, rmsd22-pm7, 3213.231209, -76.074090, 31.594930
Neutral_jobs/omegacsd_BELWOE, rmsd22-opt, 3220.534333, -76.074010, 31.589158
Neutral_jobs/omegacsd_BELWOE, rmsd43-mmff, 3216.505049, -74.633390, 29.422809
Neutral_jobs/omegacsd_BELWOE, rmsd43-pm7, 3212.883401, -76.041120, 31.636234
Neutral_jobs/omegacsd_BELWOE, rmsd43-opt, 3219.152381, -76.040900, 31.640168
Neutral_jobs/omegacsd_BELWOE, rmsd47-mmff, 3216.568885, -74.714290, 29.421030
Neutral_jobs/omegacsd_BELWOE, rmsd47-pm7, 3213.057925, -76.018330, 31.322967
Neutral_jobs/omegacsd_BELWOE, rmsd47-opt, 3219.847791, -76.018440, 31.325979
Neutral_jobs/omegacsd_BELWOE, rmsd55-mmff, 3216.508818, -75.156340, 29.638655
Neutral_jobs/omegacsd_BELWOE, rmsd55-pm7, 3213.178210, -76.078430, 31.502098
Neutral_jobs/omegacsd_BELWOE, rmsd55-opt, 3219.555823, -76.078330, 31.504062
Neutral_jobs/omegacsd_BELWOE, rmsd56-mmff, 3216.528035, -74.988940, 29.502639
Neutral_jobs/omegacsd_BELWOE, rmsd56-pm7, 3213.288212, -76.078400, 31.441478
Neutral_jobs/omegacsd_BELWOE, rmsd56-opt, 3219.517604, -76.078270, 31.441842
Neutral_jobs/omegacsd_BENPRL, rmsd124-mmff, 5861.477991, -76.224280, 21.603721
Neutral_jobs/omegacsd_BENPRL, rmsd124-pm7, 5855.947789, -77.162970, 27.430351
Neutral_jobs/omegacsd_BENPRL, rmsd124-opt, 5865.534740, -77.162370, 27.432564
Neutral_jobs/omegacsd_BENPRL, rmsd146-mmff, 5864.503961, -76.521430, -1720.215210
Neutral_jobs/omegacsd_BENPRL, rmsd146-pm7, 5863.182863, -78.011120, -1717.819388
Neutral_jobs/omegacsd_BENPRL, rmsd146-opt, 5869.330087, -78.010800, -1717.810155
Neutral_jobs/omegacsd_BENPRL, rmsd159-mmff, 5861.537883, -76.169910, 23.072484
Neutral_jobs/omegacsd_BENPRL, rmsd159-pm7, 5858.015017, -77.035840, 26.636412
Neutral_jobs/omegacsd_BENPRL, rmsd159-opt, 5865.321945, -77.035870, 26.633912
Neutral_jobs/omegacsd_BENPRL, rmsd192-mmff, 5862.210881, -75.431310, -1722.809345
Neutral_jobs/omegacsd_BENPRL, rmsd192-pm7, 5859.107340, -76.230120, -1718.717325
Neutral_jobs/omegacsd_BENPRL, rmsd192-opt, 5865.988280, -76.229860, -1718.700271
Neutral_jobs/omegacsd_BENPRL, rmsd206-mmff, 5861.478564, -76.031840, 1407.092302
Neutral_jobs/omegacsd_BENPRL, rmsd206-pm7, 5858.203009, -76.992020, 1408.479743
Neutral_jobs/omegacsd_BENPRL, rmsd206-opt, 5865.239912, -76.991820, -1802.986784
Neutral_jobs/omegacsd_BENPRL, rmsd211-mmff, 5862.665963, -75.566040, 21.827681
Neutral_jobs/omegacsd_BENPRL, rmsd211-pm7, 5859.059510, -76.333050, 25.515715
Neutral_jobs/omegacsd_BENPRL, rmsd211-opt, 5866.490889, -76.332950, 25.518694
Neutral_jobs/omegacsd_BENPRL, rmsd239-mmff, 5861.383194, -75.752490, -2835.535678
Neutral_jobs/omegacsd_BENPRL, rmsd239-pm7, 5856.636585, -77.123380, 21.952292
Neutral_jobs/omegacsd_BENPRL, rmsd239-opt, 5864.115440, -77.123010, -5.404779
Neutral_jobs/omegacsd_BENPRL, rmsd247-mmff, 5860.252951, -75.032880, 23.034899
Neutral_jobs/omegacsd_BENPRL, rmsd247-pm7, 5856.319787, -75.934190, 24.457758
Neutral_jobs/omegacsd_BENPRL, rmsd247-opt, 5857.695251, -75.933820, 24.460263
Neutral_jobs/omegacsd_BENPRL, rmsd248-mmff, 5861.598044, -76.290780, 22.344635
Neutral_jobs/omegacsd_BENPRL, rmsd248-pm7, 5858.937246, -77.075100, 24.281125
Neutral_jobs/omegacsd_BENPRL, rmsd248-opt, 5865.481921, -77.074940, 24.282277
Neutral_jobs/omegacsd_BENPRL, rmsd56-mmff, 5861.203545, -75.638880, 22.228321
Neutral_jobs/omegacsd_BENPRL, rmsd56-pm7, 5858.313485, -76.841060, 24.739839
Neutral_jobs/omegacsd_BENPRL, rmsd56-opt, 5864.871361, -76.840850, 24.744224
Neutral_jobs/omegacsd_BESCEH, rmsd111-mmff, 5224.017061, -23.166410, 55.121350
Neutral_jobs/omegacsd_BESCEH, rmsd111-pm7, 5232.452934, -35.505610, 49.708575
Neutral_jobs/omegacsd_BESCEH, rmsd111-opt, 5237.921939, -35.505250, 49.706776
Neutral_jobs/omegacsd_BESCEH, rmsd113-mmff, 5222.768756, -22.332830, 56.609740
Neutral_jobs/omegacsd_BESCEH, rmsd113-pm7, 5232.355659, -35.257580, 51.313550
Neutral_jobs/omegacsd_BESCEH, rmsd113-opt, 5238.448178, -35.257300, 51.276614
Neutral_jobs/omegacsd_BESCEH, rmsd119-mmff, 5228.933904, -28.657200, 51.089742
Neutral_jobs/omegacsd_BESCEH, rmsd119-pm7, 5232.141755, -35.101520, 51.697851
Neutral_jobs/omegacsd_BESCEH, rmsd119-opt, 5238.776204, -35.101290, 51.681558
Neutral_jobs/omegacsd_BESCEH, rmsd123-mmff, 5228.393080, -28.385470, 51.612434
Neutral_jobs/omegacsd_BESCEH, rmsd123-pm7, 5232.463809, -35.241560, 51.282310
Neutral_jobs/omegacsd_BESCEH, rmsd123-opt, 5239.080903, -35.241280, 51.276769
Neutral_jobs/omegacsd_BESCEH, rmsd124-mmff, 5228.224158, -28.312510, 51.849860
Neutral_jobs/omegacsd_BESCEH, rmsd124-pm7, 5232.561612, -35.320230, 50.752990
Neutral_jobs/omegacsd_BESCEH, rmsd124-opt, 5239.530062, -35.319960, 50.776566
Neutral_jobs/omegacsd_BESCEH, rmsd16-mmff, 5230.043747, -28.797980, 49.307334
Neutral_jobs/omegacsd_BESCEH, rmsd16-pm7, 5231.893251, -35.226720, 51.127688
Neutral_jobs/omegacsd_BESCEH, rmsd16-opt, 5238.035301, -35.226430, 51.120535
Neutral_jobs/omegacsd_BESCEH, rmsd226-mmff, 5223.717280, -22.209870, 55.435585
Neutral_jobs/omegacsd_BESCEH, rmsd226-pm7, 5232.070579, -35.216740, 51.991256
Neutral_jobs/omegacsd_BESCEH, rmsd226-opt, 5239.030753, -35.216280, 52.015847
Neutral_jobs/omegacsd_BESCEH, rmsd227-mmff, 5223.307173, -21.222290, 56.093408
Neutral_jobs/omegacsd_BESCEH, rmsd227-pm7, 5232.366803, -35.362840, 50.474186
Neutral_jobs/omegacsd_BESCEH, rmsd227-opt, 5239.158570, -35.362600, 50.461277
Neutral_jobs/omegacsd_BESCEH, rmsd230-mmff, 5223.193798, -20.996490, 56.449817
Neutral_jobs/omegacsd_BESCEH, rmsd230-pm7, 5232.288949, -35.237770, 51.137272
Neutral_jobs/omegacsd_BESCEH, rmsd230-opt, 5239.226446, -35.237590, 51.133920
Neutral_jobs/omegacsd_BESCEH, rmsd64-mmff, 5221.013002, -24.548020, 58.285161
Neutral_jobs/omegacsd_BESCEH, rmsd64-pm7, 5232.599557, -35.441060, 49.705307
Neutral_jobs/omegacsd_BESCEH, rmsd64-opt, 5239.398739, -35.440850, 49.702977
Neutral_jobs/omegacsd_BETFAH, rmsd100-mmff, 3189.149754, -3.855800, 60.689828
Neutral_jobs/omegacsd_BETFAH, rmsd100-pm7, 3191.523895, -5.025710, 60.344004
Neutral_jobs/omegacsd_BETFAH, rmsd100-opt, 3203.906983, -5.025640, 60.343209
Neutral_jobs/omegacsd_BETFAH, rmsd101-mmff, 3188.772136, -3.243270, 60.538144
Neutral_jobs/omegacsd_BETFAH, rmsd101-pm7, 3191.697070, -5.060550, 60.361540
Neutral_jobs/omegacsd_BETFAH, rmsd101-opt, 3204.017935, -5.060510, 60.365263
Neutral_jobs/omegacsd_BETFAH, rmsd105-mmff, 3187.108715, -2.008670, 60.423476
Neutral_jobs/omegacsd_BETFAH, rmsd105-pm7, 3190.901685, -5.009090, 60.360939
Neutral_jobs/omegacsd_BETFAH, rmsd105-opt, 3199.264551, -5.009040, 60.358137
Neutral_jobs/omegacsd_BETFAH, rmsd106-mmff, 3187.070729, -2.002300, 60.406054
Neutral_jobs/omegacsd_BETFAH, rmsd106-pm7, 3191.683220, -5.062250, 60.312503
Neutral_jobs/omegacsd_BETFAH, rmsd106-opt, 3204.016879, -5.061970, 60.307261
Neutral_jobs/omegacsd_BETFAH, rmsd107-mmff, 3187.888605, -2.654450, 60.451856
Neutral_jobs/omegacsd_BETFAH, rmsd107-pm7, 3191.284367, -4.995940, 60.482054
Neutral_jobs/omegacsd_BETFAH, rmsd107-opt, 3198.721952, -4.995460, 60.477173
Neutral_jobs/omegacsd_BETFAH, rmsd110-mmff, 3188.801906, -3.308680, 60.551885
Neutral_jobs/omegacsd_BETFAH, rmsd110-pm7, 3191.651576, -5.061740, 60.276404
Neutral_jobs/omegacsd_BETFAH, rmsd110-opt, 3197.517893, -5.061590, 60.276895
Neutral_jobs/omegacsd_BETFAH, rmsd111-mmff, 3187.168494, -2.026500, 60.400970
Neutral_jobs/omegacsd_BETFAH, rmsd111-pm7, 3191.642461, -5.050920, 60.312598
Neutral_jobs/omegacsd_BETFAH, rmsd111-opt, 3204.016219, -5.050790, 60.312089
Neutral_jobs/omegacsd_BETFAH, rmsd113-mmff, 3185.196806, -0.631560, 60.368394
Neutral_jobs/omegacsd_BETFAH, rmsd113-pm7, 3191.394779, -5.053070, 60.068632
Neutral_jobs/omegacsd_BETFAH, rmsd113-opt, 3204.021948, -5.053060, 60.063912
Neutral_jobs/omegacsd_BETFAH, rmsd20-mmff, 3188.784178, -3.413140, 61.004632
Neutral_jobs/omegacsd_BETFAH, rmsd20-pm7, 3191.173579, -5.022390, 60.438065
Neutral_jobs/omegacsd_BETFAH, rmsd20-opt, 3203.931102, -5.022270, 60.427089
Neutral_jobs/omegacsd_BETFAH, rmsd21-mmff, 3187.528668, -2.292890, 60.617337
Neutral_jobs/omegacsd_BETFAH, rmsd21-pm7, 3191.605776, -5.057020, 60.171680
Neutral_jobs/omegacsd_BETFAH, rmsd21-opt, 3204.023632, -5.056820, 60.182716
Neutral_jobs/omegacsd_BEWLIY10, rmsd13-mmff, 3852.159551, -0.723340, 171.799414
Neutral_jobs/omegacsd_BEWLIY10, rmsd13-pm7, 3852.507988, -1.018660, 172.225334
Neutral_jobs/omegacsd_BEWLIY10, rmsd13-opt, 3856.934651, -1.018650, 172.234927
Neutral_jobs/omegacsd_BEWLIY10, rmsd16-mmff, 3852.138035, -0.792220, 172.009760
Neutral_jobs/omegacsd_BEWLIY10, rmsd16-pm7, 3852.650135, -1.029530, 172.166968
Neutral_jobs/omegacsd_BEWLIY10, rmsd16-opt, 3856.892917, -1.029260, 172.159313
Neutral_jobs/omegacsd_BEWLIY10, rmsd24-mmff, 3852.280303, -0.652240, 171.871501
Neutral_jobs/omegacsd_BEWLIY10, rmsd24-pm7, 3852.013341, -1.041580, 172.969157
Neutral_jobs/omegacsd_BEWLIY10, rmsd24-opt, 3856.862114, -1.041450, 172.963177
Neutral_jobs/omegacsd_BEWLIY10, rmsd37-mmff, 3852.140654, -0.806630, 171.974236
Neutral_jobs/omegacsd_BEWLIY10, rmsd37-pm7, 3852.640809, -1.020020, 172.065491
Neutral_jobs/omegacsd_BEWLIY10, rmsd37-opt, 3856.917411, -1.020330, 172.066899
Neutral_jobs/omegacsd_BEWLIY10, rmsd38-mmff, 3852.268241, -0.629720, 171.830156
Neutral_jobs/omegacsd_BEWLIY10, rmsd38-pm7, 3852.554379, -1.024810, 172.114880
Neutral_jobs/omegacsd_BEWLIY10, rmsd38-opt, 3856.925513, -1.024840, 172.124070
Neutral_jobs/omegacsd_BEWLIY10, rmsd39-mmff, 3852.221976, -0.698480, 171.790936
Neutral_jobs/omegacsd_BEWLIY10, rmsd39-pm7, 3852.725014, -1.032550, 172.242011
Neutral_jobs/omegacsd_BEWLIY10, rmsd39-opt, 3856.837352, -1.032260, 172.235834
Neutral_jobs/omegacsd_BEWLIY10, rmsd45-mmff, 3852.185733, -0.817910, 172.017024
Neutral_jobs/omegacsd_BEWLIY10, rmsd45-pm7, 3851.878155, -1.011720, 173.223784
Neutral_jobs/omegacsd_BEWLIY10, rmsd45-opt, 3856.902022, -1.011740, 173.227469
Neutral_jobs/omegacsd_BEWLIY10, rmsd47-mmff, 3852.260272, -0.645980, 171.826389
Neutral_jobs/omegacsd_BEWLIY10, rmsd47-pm7, 3852.077029, -1.039400, 172.464198
Neutral_jobs/omegacsd_BEWLIY10, rmsd47-opt, 3856.900964, -1.039160, 172.464392
Neutral_jobs/omegacsd_BEWLIY10, rmsd48-mmff, 3852.181795, -0.721550, 171.777830
Neutral_jobs/omegacsd_BEWLIY10, rmsd48-pm7, 3851.821387, -1.040060, 173.159042
Neutral_jobs/omegacsd_BEWLIY10, rmsd48-opt, 3856.903809, -1.039900, 173.156628
Neutral_jobs/omegacsd_BEWLIY10, rmsd84-mmff, 3852.156555, -0.790690, 172.015571
Neutral_jobs/omegacsd_BEWLIY10, rmsd84-pm7, 3852.653930, -1.023900, 172.169917
Neutral_jobs/omegacsd_BEWLIY10, rmsd84-opt, 3856.919436, -1.023770, 172.178411
Neutral_jobs/omegacsd_BEWLOE10, rmsd12-mmff, 3612.366484, -6.790930, 105.772112
Neutral_jobs/omegacsd_BEWLOE10, rmsd12-pm7, 3618.350634, -6.791250, 105.810632
Neutral_jobs/omegacsd_BEWLOE10, rmsd12-opt, 3622.489626, -6.791230, 105.801306
Neutral_jobs/omegacsd_BEWLOE10, rmsd19-mmff, 3612.341597, -6.783000, 105.770415
Neutral_jobs/omegacsd_BEWLOE10, rmsd19-pm7, 3618.260625, -6.794320, 105.957585
Neutral_jobs/omegacsd_BEWLOE10, rmsd19-opt, 3622.487120, -6.794170, 105.950352
Neutral_jobs/omegacsd_BEWLOE10, rmsd2-mmff, 3612.318952, -6.779680, 105.766773
Neutral_jobs/omegacsd_BEWLOE10, rmsd2-pm7, 3618.275910, -6.798140, 105.853310
Neutral_jobs/omegacsd_BEWLOE10, rmsd2-opt, 3622.478726, -6.798130, 105.872429
Neutral_jobs/omegacsd_BEWLOE10, rmsd34-mmff, 3612.404327, -6.801160, 105.787365
Neutral_jobs/omegacsd_BEWLOE10, rmsd34-pm7, 3618.151753, -6.781670, 105.969772
Neutral_jobs/omegacsd_BEWLOE10, rmsd34-opt, 3622.432976, -6.781610, 105.963805
Neutral_jobs/omegacsd_BEWLOE10, rmsd35-mmff, 3612.349966, -6.788960, 105.765896
Neutral_jobs/omegacsd_BEWLOE10, rmsd35-pm7, 3618.193673, -6.777830, 106.158322
Neutral_jobs/omegacsd_BEWLOE10, rmsd35-opt, 3622.488508, -6.777760, 106.149767
Neutral_jobs/omegacsd_BEWLOE10, rmsd5-mmff, 3612.424962, -6.808560, 105.778018
Neutral_jobs/omegacsd_BEWLOE10, rmsd5-pm7, 3618.226984, -6.790430, 106.027903
Neutral_jobs/omegacsd_BEWLOE10, rmsd5-opt, 3622.462421, -6.790520, 106.037475
Neutral_jobs/omegacsd_BEWLOE10, rmsd6-mmff, 3612.354219, -6.798550, 105.763287
Neutral_jobs/omegacsd_BEWLOE10, rmsd6-pm7, 3618.226943, -6.788520, 106.051954
Neutral_jobs/omegacsd_BEWLOE10, rmsd6-opt, 3622.471443, -6.788500, 106.054272
Neutral_jobs/omegacsd_BEWLOE10, rmsd61-mmff, 3612.445245, -6.809460, 105.778875
Neutral_jobs/omegacsd_BEWLOE10, rmsd61-pm7, 3618.178131, -6.789680, 106.051995
Neutral_jobs/omegacsd_BEWLOE10, rmsd61-opt, 3622.468311, -6.789450, 106.052866
Neutral_jobs/omegacsd_BEWLOE10, rmsd65-mmff, 3612.430985, -6.806320, 105.776306
Neutral_jobs/omegacsd_BEWLOE10, rmsd65-pm7, 3618.194630, -6.779730, 106.170843
Neutral_jobs/omegacsd_BEWLOE10, rmsd65-opt, 3622.483721, -6.779760, 106.185276
Neutral_jobs/omegacsd_BEWLOE10, rmsd72-mmff, 3612.303784, -6.778360, 105.760974
Neutral_jobs/omegacsd_BEWLOE10, rmsd72-pm7, 3618.278278, -6.779180, 106.075725
